Regulation,Ensembl ID,log2 Fold Change,Adj.Pval,Symbol,Chr,Type,NSIP_73,NSIP_117,NSIP_122,NSIP_173,NSIP_179,NSIP_187,NSIP_197,NSIP_203,NSIP_80,NSIP_63,NSIP_81,NSIP_82,NSIP_84,NSIP_93,HEALTHY_24,HEALTHY_30,HEALTHY_32
Up,ENSG00000159714,2.290801173,2.86E-02,ZDHHC1,16q22.1,protein_coding,6.985813492,7.862400635,5.905894266,3.965045117,6.566441605,6.34087618,4.649406881,4.091097756,7.902765022,5.021516535,10.99114487,6.527307526,9.540941287,7.170673552,5.442844175,4.940005526,4.517017416
Up,ENSG00000229656,2.2907395,5.85E-03,ITGB1-DT,10p11.22,lncRNA,4.420676091,4.556072476,3.235014154,4.178424077,3.835567079,4.060079415,3.039011018,4.647848509,3.971572494,6.482888383,3.604326202,5.113266566,4.442434796,4.281655173,2.980769487,3.18778501,2.778842563
Up,ENSG00000186352,2.290165519,8.80E-03,ANKRD37,4q35.1,protein_coding,6.56074362,8.403865087,5.861793194,6.428758147,7.067903046,7.063178716,6.597293302,6.048858104,7.717571738,6.770300262,9.98883578,6.67445443,8.521062376,9.239520792,5.786053113,5.857014337,5.535201517
Up,ENSG00000275917,2.289737527,3.24E-02,CHRFAM7A,CHR_HSCHR15_4_CTG8,protein_coding,3.519085808,3.830554601,3.488060135,3.166508634,3.049955021,3.300486713,4.058127951,4.091097756,3.820632321,5.204081802,2.294813454,5.322504522,3.872375626,4.943874144,2.187861428,3.435114543,2.193015684
Up,AL118558.1,2.289602387,6.08E-02,NA,NANA,NA,2,3.628482617,2,2.500692683,3.321149646,3.561118953,3.636746245,3.703730891,3.355227911,5.021516535,3.093311187,3.364964204,2.773737535,3.021452212,2.638116342,2.360652009,2.193015684
Up,ENSG00000105767,2.289107173,1.37E-02,CADM4,19q13.31,protein_coding,5.876240669,7.289784141,4.779601204,5.398149616,7.52229253,5.39372889,5.067592255,6.091935283,6.595792008,5.511778789,8.848874263,5.641557042,7.811950133,8.6678739,4.887018734,4.61167028,5.282765456
Up,ENSG00000177098,2.289008714,5.71E-03,SCN4B,11q23.3,protein_coding,4.766727668,5.856087417,4.957762864,2.500692683,4.513502697,4.219648425,5.238565024,3.172566661,5.47630902,5.822220053,9.67985805,5.56130115,6.294947759,4.843937167,3.339031083,3.18778501,3.586937968
Up,AL359644.1,2.288983367,1.31E-03,NA,NANA,NA,4.475490268,3.628482617,4.576296565,4.364271911,4.667285062,3.880640875,5.238565024,4.704461244,4.81530987,6.410422859,4.279277505,4.776650969,4.005829849,4.203158703,2.638116342,3.18778501,3.364381028
Up,ENSG00000246523,2.288666649,1.30E-02,FZD4-DT,11q14.2,lncRNA,3.802451749,3.921881276,4.204838992,3.166508634,3.049955021,3.300486713,3.039011018,2.8093932,3.65203487,4.812455238,5.624839877,4.336797047,4.577212005,3.486679494,2.875342688,2.648936706,2.653154559
Up,AL844892.2,2.288547226,9.08E-02,NA,NANA,NA,5.183709819,2.550764176,2.927940217,2.271959108,2.715699398,2.792072235,3.039011018,2.8093932,2,4.812455238,2.931233264,3.973169967,3.645738482,3.021452212,2.638116342,2.511983174,2.193015684
Up,ENSG00000141096,2.287509599,2.94E-02,DPEP3,16q22.1,protein_coding,3.964514162,3.733053638,2.927940217,3.166508634,3.049955021,3.675671194,5.067592255,4.091097756,3.971572494,5.204081802,3.804875402,3.973169967,2.773737535,6.169472981,3.257457016,2.889098255,2.193015684
Up,AC139099.2,2.287252677,1.11E-03,NA,NANA,NA,4.039193248,4.665826194,3.890514063,4.528887937,4.513502697,3.43668046,5.529594309,4.647848509,4.81530987,5.204081802,3.604326202,5.075241143,3.164762633,4.203158703,3.170992626,2.889098255,2.778842563
Up,ENSG00000057468,2.28660597,5.17E-03,MSH4,1p31.1,protein_coding,5.081403554,4.437276585,4.957762864,6.908932553,3.919610773,4.293268182,4.058127951,5.396617081,4.600440968,6.74105097,3.895580337,5.075241143,4.619477888,4.843937167,3.416238522,3.435114543,3.516499286
Up,AC100830.1,2.285351075,3.85E-02,NA,NANA,NA,2.500483405,3.25977518,3.890514063,2.87167451,3.049955021,2.982154384,4.649406881,3.172566661,2.474663246,4.273204851,3.492525312,4.053597495,3.045820324,2.599299359,2.354054815,2,2.778842563
Up,AL160272.1,2.284253403,5.18E-04,NA,NANA,NA,6.815679501,7.219524399,8.5814802,8.895266054,7.460503566,8.590162312,8.433632246,9.013143287,7.738777812,9.295510438,6.734442848,7.502861448,5.667885231,7.721251095,5.756666438,6.079321718,5.923332291
Up,ENSG00000222047,2.284206651,4.79E-03,C10orf55,10q22.2,lncRNA,5.916416939,8.066311389,5.325613382,6.219783515,7.432168803,5.552075039,5.391405783,6.49639376,7.233497713,5.87702823,5.426161804,6.196346811,5.277053803,8.600565472,4.116955257,4.739874267,5.077899186
Up,AC068724.3,2.283806556,5.44E-02,NA,NANA,NA,3.410748135,3.25977518,3.235014154,2.500692683,2.514184001,3.561118953,2,3.324780878,2.474663246,3.067237024,5.514679272,3.797469162,4.127977611,3.347632735,2.761600005,2.360652009,2.363228869
Up,ENSG00000105472,2.283433772,2.86E-02,CLEC11A,19q13.33,protein_coding,10.01413733,6.484371777,5.618470243,6.400694868,6.592280638,5.849191661,8.029981384,5.326205157,6.696773096,3.402244509,6.817989594,6.748809484,7.756211324,7.849195413,6.038893524,4.885600972,4.587431412
Up,ENSG00000168813,2.283276232,1.04E-03,ZNF507,19q13.11,protein_coding,6.15338737,8.578928096,7.04617666,7.24509452,7.619733981,7.930451273,8.519076318,8.252616604,8.195143901,8.248611291,9.957596424,6.196346811,9.237666074,8.4429728,5.857003052,6.393857334,6.002777229
Up,ENSG00000223361,2.283273494,4.57E-04,FTH1P10,5p15.1,transcribed_processed_pseudogene,4.628445549,7.850826715,7.379035096,7.812003558,7.61343869,6.931032769,6.981384093,6.43079561,7.646416769,6.934339346,5.426161804,6.982472851,5.584992073,7.87474366,5.367085224,4.708875442,4.809894312
Up,ENSG00000120875,2.283272987,6.47E-03,DUSP4,8p12,protein_coding,7.379876519,9.442350075,6.108193127,9.690552234,10.02028225,8.722644373,6.93238816,8.164556499,8.883534602,8.424498516,10.42356466,6.99270895,10.51274078,10.14834628,6.80634204,6.945824729,7.234447492
Up,AC068193.1,2.282600695,1.41E-04,NA,NANA,NA,3.714039411,4.088830158,4.462782269,4.852676267,4.341350516,5.177464682,5.067592255,3.462457117,4.930376854,5.579441441,5.122456677,5.075241143,4.885035371,4.558834827,3.257457016,2.995680749,3.101116264
Up,ENSG00000205593,2.282021808,5.08E-02,DENND6B,22q13.33,protein_coding,7.671572036,8.728718863,7.085057328,5.876905891,7.802395469,7.104667887,6.465737571,5.396617081,8.626264624,5.644072361,11.6273781,7.473925918,10.13064422,8.359476386,6.784667657,6.828153475,6.217815731
Up,ENSG00000241868,2.281536319,4.05E-02,RN7SL434P,3q29,misc_RNA,3.026246778,2.948393634,3.70327539,3.29403227,3.321149646,2.792072235,4.058127951,3.810750453,2.474663246,4.812455238,3.492525312,2.744419226,3.274641306,2.330547295,2,2.774009101,2.363228869
Up,ENSG00000072694,2.281245084,1.40E-05,FCGR2B,1q23.3,protein_coding,10.02336453,9.107496271,8.211541318,10.45942856,9.914160338,9.91259971,9.502823657,10.2866663,10.28582141,9.673837349,8.702664299,9.812172862,9.547797327,11.06626383,8.316794933,7.506111508,6.687345279
Up,AP001318.2,2.280392159,9.26E-02,NA,NANA,NA,5.081403554,2.763234881,2.537324753,2.698075403,2.279879007,2.792072235,2,2.586548077,2.981110704,5.115685075,3.708082796,3.485838585,3.274641306,3.021452212,2,2.774009101,2.515462468
Up,ENSG00000197506,2.28018153,1.14E-02,SLC28A3,9q21.33,protein_coding,10.18421366,10.2896593,10.49633662,9.569731381,11.23710924,9.852981939,10.21628033,11.19888465,9.191046371,9.22859402,8.550455536,8.486864996,7.69823219,10.32322593,9.218923496,5.842806372,3.779706423
Up,ENSG00000181804,2.280099849,4.08E-05,SLC9A9,3q24,protein_coding,7.120892331,7.332020036,5.769328282,7.817320873,7.768800047,8.198188116,7.50151494,8.418323793,8.100021594,8.91824436,7.148218463,6.748809484,8.374510488,8.64948992,5.367085224,5.82845709,5.895847796
Up,AC004461.2,2.280002061,9.35E-03,NA,NANA,NA,2.271836495,3.515735475,5.325613382,4.629043955,4.074298501,5.459167227,5.655695777,3.910376565,4.64605125,3.902475439,4.279277505,3.887992662,3.645738482,3.837904181,2.638116342,2.995680749,3.101116264
Up,ENSG00000186642,2.279641161,3.66E-05,PDE2A,11q13.4,protein_coding,6.385776148,6.292373638,7.04617666,6.858242623,7.165798153,5.849191661,8.205206405,6.874954042,6.449116912,7.394998284,5.933927588,6.622666277,5.427375902,7.336141222,4.291035018,5.229307769,4.587431412
Up,AC009237.3,2.279335671,1.95E-03,NA,NANA,NA,5.480244933,5.832743219,5.389133935,4.110744705,5.877936184,5.39372889,5.391405783,4.758936071,5.620377717,5.980767721,7.520165012,5.256074143,6.307929167,4.679715807,3.971057243,4.395087721,2.778842563
Up,ENSG00000244617,2.279137527,1.10E-02,ASPRV1,2p13.3,protein_coding,3.714039411,6.110208648,4.871430486,5.680824252,6.749816352,4.875816458,4.058127951,5.862405316,6.536478676,5.287373576,6.308760346,4.776650969,4.06819607,7.930624869,3.489523162,4.273241879,4.149135226
Up,AC005339.1,2.278911176,1.57E-02,NA,NANA,NA,2,3.628482617,3.890514063,3.802960962,3.919610773,3.300486713,5.391405783,3.462457117,3.971572494,4.428052843,3.239005741,4.053597495,2.916183574,3.837904181,2.638116342,2.648936706,2.515462468
Up,AC073195.1,2.278545953,8.73E-05,NA,NANA,NA,5.309726454,5.684141645,3.890514063,5.248732319,4.849738854,5.77403538,5.529594309,4.647848509,4.930376854,4.099715818,5.775753846,6.394643901,5.109227293,5.464945608,3.750288076,3.579200621,3.194312057
Up,ENSG00000233893,2.278321488,4.74E-02,EZR-AS1,6q25.3,lncRNA,3.166112863,4.238447928,2.537324753,3.620334759,3.191915294,3.880640875,3.039011018,3.172566661,4.041506045,3.673933092,3.093311187,3.233028716,2.23563311,2.330547295,2.875342688,2,2.193015684
Up,ENSG00000277449,2.277868082,9.37E-06,CEBPB-AS1,20q13.13,lncRNA,4.363696753,6.52862863,5.905894266,5.116949498,5.835294493,6.155901072,6.395169274,5.396617081,6.017401651,6.294406096,5.331856222,6.007347459,4.952722379,6.325838535,3.689381203,4.044067642,4.00222221
Up,AL589993.1,2.277300832,5.31E-04,NA,NANA,NA,3.714039411,4.86307198,4.462782269,4.304943485,3.999026873,4.219648425,5.878984378,4.704461244,4.504652392,5.579441441,3.980918254,4.459955653,4.18538021,3.613495145,2.875342688,3.094928012,3.001481854
Up,AC009802.1,2.276523746,1.08E-02,NA,NANA,NA,4.039193248,4.165577728,3.70327539,2.87167451,3.43975316,3.150082844,4.649406881,3.324780878,4.171957579,6.029967926,5.395406504,4.573422509,4.240585978,3.837904181,2.875342688,2.774009101,3.001481854
Up,AL355312.1,2.275970899,6.68E-02,NA,NANA,NA,3.166112863,2.948393634,3.488060135,2.87167451,3.835567079,2.982154384,4.649406881,3.172566661,5.424901345,3.067237024,5.543017994,3.364964204,4.127977611,2.599299359,2,3.435114543,2.193015684
Up,ENSG00000116990,2.275570555,3.31E-03,MYCL,1p34.2,protein_coding,6.414114397,7.173808486,5.25916675,6.137151771,6.47217664,6.175502988,6.320970858,5.589318648,7.395821946,7.432075311,8.976434864,6.513155362,8.298500973,8.497438985,4.991625809,5.115726374,5.404780684
Up,ENSG00000229018,2.275003114,8.21E-03,PMS2P7,7q11.23,unprocessed_pseudogene,3.026246778,3.628482617,4.462782269,3.29403227,3.919610773,4.493957828,4.383849221,2.8093932,3.55972141,2,3.492525312,3.973169967,4.293756884,4.203158703,2.354054815,2.889098255,2.515462468
Up,AL109811.1,2.274806366,3.10E-02,NA,NANA,NA,3.619853155,5.488894267,5.039219424,3.886278076,5.157277109,5.748087314,4.383849221,2.32287965,5.525947733,5.644072361,7.872545413,4.202135115,5.908471159,4.558834827,3.86489146,3.830277442,3.281851119
Up,ENSG00000100906,2.27342034,9.72E-03,NFKBIA,14q13.2,protein_coding,12.53096057,15.01973307,11.54053018,13.56180281,14.63096753,13.62943237,12.17232336,13.98328205,14.12927187,11.8532843,12.41035025,12.62742139,12.53656148,16.15372341,11.65107513,11.50141812,11.92203526
Up,ENSG00000181016,2.272482336,1.01E-02,LSMEM1,7q31.1,protein_coding,3.619853155,6.309386275,4.339567764,5.116949498,5.722827131,4.430113682,5.655695777,7.5360304,4.108205773,5.765247198,4.96380524,4.271036688,4.394557969,5.846944226,3.170992626,4.140148014,3.586937968
Up,AC073655.2,2.272073597,1.02E-03,NA,NANA,NA,3.619853155,4.556072476,4.681527138,3.965045117,4.145836859,4.293268182,4.649406881,3.910376565,4.893031709,5.511778789,5.75167249,4.517804304,4.394557969,3.613495145,3.079013966,3.275025103,2.653154559
Up,ENSG00000121653,2.272032325,5.73E-02,MAPK8IP1,11p11.2,protein_coding,6.646846691,8.510694761,6.473144388,3.166508634,6.738290486,6.637935993,4.649406881,4.325730554,8.421840252,4.273204851,11.5777326,6.347565884,10.11503383,7.714192321,4.831726147,5.799323136,5.480743895
Up,ENSG00000129993,2.271837345,2.08E-03,CBFA2T3,16q24.3,protein_coding,6.622765677,6.953431051,6.856950297,6.535851485,6.992288081,6.706911062,9.246399115,7.049001873,7.116858174,6.770300262,6.551264266,6.196346811,6.749738324,9.232127188,5.64882652,5.01794888,5.261387258
Up,ENSG00000166323,2.271282864,2.36E-02,C11orf65,11q22.3,protein_coding,5.532881872,5.488894267,3.890514063,3.519550611,4.667285062,5.289645328,4.383849221,3.324780878,5.525947733,7.081616354,7.700812218,4.399690162,6.545680456,4.620540998,4.116955257,3.435114543,3.838634655
Up,ENSG00000200879,2.271066192,4.56E-06,SNORD14E,11q24.1,snoRNA,4.932628166,5.297538729,4.462782269,5.310368302,5.191489417,5.63935998,5.067592255,3.810750453,5.167787167,4.695344106,5.045310699,5.416744641,5.138589428,4.426891474,3.416238522,3.094928012,3.442444154
Up,ENSG00000069535,2.270130198,5.19E-03,MAOB,Xp11.3,protein_coding,5.955504624,7.219524399,6.108193127,5.340226144,5.813491506,5.521765731,3.039011018,4.758936071,6.749962681,5.579441441,9.726936789,6.178522876,8.125986798,5.167068838,4.16248368,4.507439458,4.00222221
Up,ENSG00000285752,2.269829302,1.23E-02,CDC42-AS1,1p36.12,lncRNA,3.714039411,3.515735475,4.056220031,2.698075403,3.191915294,3.300486713,3.636746245,2.586548077,3.46109485,5.115685075,3.708082796,4.271036688,3.164762633,4.032059873,2.354054815,2.774009101,2.515462468
Up,AC024257.3,2.268892435,5.21E-06,NA,NANA,NA,5.916416939,6.423168158,5.618470243,5.771275883,6.415409889,5.552075039,6.395169274,5.887072917,6.117939397,7.698687074,6.435101657,6.541322212,5.647604164,6.848445408,4.16248368,4.044067642,4.686999976
Up,ENSG00000281879,2.268438005,5.53E-02,ABO,CHR_HG2030_PATCH,protein_coding,6.266505479,7.839159192,7.141481555,6.219783515,6.67923809,6.194842139,7.660394524,3.462457117,7.203304214,5.929830221,10.53357871,5.789801719,9.75157617,6.106171592,6.315715399,4.577756548,2
Up,ENSG00000214184,2.268404847,1.09E-02,GCC2-AS1,2q12.3,lncRNA,4.039193248,3.515735475,2.537324753,3.026610167,3.651192063,3.561118953,3.039011018,3.002377711,3.65203487,4.695344106,5.265377058,4.459955653,4.488773698,3.938245712,2.638116342,2.511983174,2.894452715
Up,AL391903.1,2.267992735,7.54E-03,NA,NANA,NA,4.766727668,7.348574154,6.558509051,7.537008815,7.417789965,6.23275968,7.119115194,8.30847221,6.117939397,5.70593162,6.950835935,5.5885522,3.274641306,8.216934807,4.774229675,4.913059686,4.950111123
Up,AC011411.1,2.267945618,6.68E-02,NA,NANA,NA,2.500483405,2.550764176,3.70327539,2.87167451,2.514184001,3.561118953,4.058127951,2.8093932,3.240972708,4.695344106,2.748614975,3.700883144,2.438129562,2.330547295,2.503065652,2.511983174,2
Up,ENSG00000265313,2.26659753,6.77E-02,LINC01476,17q23.1,lncRNA,4.242507246,2.763234881,3.235014154,2,3.321149646,3.561118953,3.039011018,2.32287965,2.66392817,6.881705173,3.804875402,5.15031543,2.773737535,3.486679494,2.354054815,2.360652009,2.653154559
Up,ENSG00000223756,2.265786387,8.12E-02,TSSC2,11p15.4,transcribed_unprocessed_pseudogene,4.177867983,2.763234881,2.537324753,2.271959108,3.321149646,3.675671194,2,2.586548077,2.831218676,5.644072361,5.426161804,4.868449207,4.127977611,2.599299359,2.638116342,2.511983174,2.894452715
Up,AC104109.2,2.265089526,7.61E-04,NA,NANA,NA,5.813797231,5.547426678,3.488060135,4.476075765,3.746322937,4.363312868,4.649406881,4.396165088,5.501341855,4.567879846,5.955172004,5.322504522,5.707611578,5.396041892,3.257457016,3.275025103,3.586937968
Up,ENSG00000182612,2.264697486,3.50E-02,TSPAN10,17q25.3,protein_coding,4.628445549,3.830554601,4.339567764,3.29403227,4.849738854,3.561118953,4.649406881,3.324780878,4.600440968,5.511778789,5.651114127,5.256074143,5.47419322,7.906055598,3.750288076,2.774009101,3.949727377
Up,AC015660.1,2.263032731,2.64E-02,NA,NANA,NA,5.116317976,3.25977518,4.056220031,2.698075403,3.651192063,3.43668046,3.636746245,2.8093932,2.831218676,5.765247198,4.737288433,5.56130115,4.577212005,4.032059873,2.638116342,2.774009101,3.194312057
Up,ENSG00000108375,2.262424469,3.75E-02,RNF43,17q22,protein_coding,4.363696753,5.784890121,4.056220031,2.500692683,4.617823509,3.973148109,3.636746245,3.324780878,4.81530987,5.440785918,7.469388897,4.336797047,6.007283638,3.837904181,3.625789224,3.18778501,3.442444154
Up,ENSG00000116885,2.261755874,5.00E-02,OSCP1,1p34.3,protein_coding,7.689071985,9.57839772,6.382409236,5.814460302,8.022674624,7.241147822,5.529594309,5.837308594,9.126140716,7.009856375,11.52053958,7.311691434,10.08988836,7.942754358,7.067953036,6.195691655,6.695338706
Up,AC104806.2,2.260751002,9.24E-03,NA,NANA,NA,4.039193248,3.921881276,3.70327539,4.243070252,3.651192063,3.561118953,4.649406881,3.462457117,3.46109485,6.44711056,5.122456677,4.72846426,4.345037619,3.613495145,2.980769487,2.889098255,3.001481854
Up,ENSG00000257800,2.257023272,3.82E-05,FNBP1P1,2p13.1,processed_pseudogene,5.183709819,6.240097848,5.905894266,5.771275883,6.162963393,5.89720525,6.320970858,6.194316116,5.852097434,6.649567334,7.091786419,5.667346633,5.891323827,4.791246753,3.86489146,4.829064129,3.101116264
Up,AL353898.3,2.256504604,4.11E-04,NA,NANA,NA,4.242507246,4.556072476,4.779601204,5.184345097,4.761394344,5.459167227,5.391405783,4.588923178,4.108205773,6.649567334,5.456275126,5.15031543,4.619477888,4.894770825,3.339031083,2.889098255,3.779706423
Up,ENSG00000242600,2.256052588,8.11E-02,MBL1P,10q22.3,transcribed_unitary_pseudogene,3.166112863,2.763234881,2.537324753,2.698075403,3.321149646,2.314816316,2,2.586548077,3.116884692,3.067237024,4.96380524,3.233028716,3.561524859,2.599299359,2.503065652,2.511983174,2
Up,ENSG00000151136,2.255657513,9.62E-04,BTBD11,12q23.3,protein_coding,5.309726454,6.407452774,4.681527138,5.876905891,6.63019166,5.177464682,5.655695777,5.326205157,6.211925043,7.257167577,6.056940509,5.416744641,5.606166135,7.790001953,4.069943102,3.771484816,4.686999976
Up,AC009107.2,2.255149251,2.82E-02,NA,NANA,NA,3.802451749,3.628482617,4.204838992,2.271959108,3.549342665,4.142068934,4.058127951,3.172566661,3.971572494,6.123603902,5.230952274,4.72846426,4.700467015,2.599299359,2.875342688,3.094928012,2.653154559
Up,ENSG00000136630,2.2550253,3.58E-04,HLX,1q41,protein_coding,7.112270085,8.004976627,6.740004393,6.548696017,7.802395469,7.250419624,8.205206405,7.574507247,7.523501944,6.985120655,7.377957191,7.822721917,7.153705958,9.793939408,5.897956393,5.334595996,5.718944051
Up,AL929091.1,2.254839877,8.37E-02,NA,NANA,NA,4.110196186,3.515735475,2.537324753,2.500692683,2.514184001,2.792072235,2,2.8093932,2.256765414,5.644072361,3.093311187,4.996044687,3.561524859,3.613495145,2.638116342,2.511983174,2.515462468
Up,AC069528.2,2.254687359,2.93E-02,NA,NANA,NA,4.628445549,6.996085153,5.564462623,6.46985534,6.429812351,5.055820063,6.881669583,9.357869321,6.328412648,7.683392121,5.265377058,5.354606775,4.394557969,8.732181556,5.135558166,5.314144108,4.587431412
Up,AC073046.1,2.254546671,6.56E-06,NA,NANA,NA,7.196257865,6.974915733,7.499059057,6.762255374,6.795020497,7.17452114,7.660394524,6.194316116,7.25573525,7.604386203,7.148218463,7.466600438,6.936859087,8.955131123,5.266424613,5.432720138,5.102152586
Up,ENSG00000222020,2.25448719,4.29E-03,HDAC4-AS1,2q37.3,lncRNA,4.628445549,5.684141645,5.116321593,4.110744705,5.495243206,5.012880597,4.873598929,4.862078054,5.709004772,2,5.543017994,4.399690162,3.940645309,6.500112846,3.416238522,3.435114543,3.364381028
Up,ENSG00000270344,2.253318512,1.16E-05,POC1B-AS1,12q21.33,lncRNA,6.428077479,7.405061974,8.263313296,7.752181879,7.373773065,8.259169187,8.141964583,7.45585419,7.559701901,8.162982656,9.093627308,7.128874305,8.218263025,6.51643612,5.632741079,5.559764686,5.881906671
Up,ENSG00000164398,2.253067265,6.13E-02,ACSL6,5q31.1,protein_coding,4.304374148,3.733053638,2.537324753,3.519550611,3.746322937,5.289645328,4.873598929,4.325730554,2.256765414,7.277682375,4.687381522,5.880792704,4.345037619,3.347632735,2.761600005,2.774009101,3.89525007
Up,ENSG00000259706,2.25285808,4.24E-03,HSP90B2P,15q26.3,processed_pseudogene,3.964514162,5.227664895,4.871430486,6.203631459,5.439394512,5.849191661,6.597293302,5.958641743,5.792501001,6.649567334,4.468460007,5.113266566,3.472089076,4.281655173,2.761600005,4.185890553,3.779706423
Up,ENSG00000274935,2.252820753,2.29E-02,LILRA1,CHR_HSCHR19LRC_COX1_CTG3_1,protein_coding,5.896468654,6.359252617,3.488060135,4.676629738,5.650882313,4.219648425,5.978878368,6.718816304,6.149953097,6.680710916,5.868250256,5.446837945,4.952722379,8.912596085,3.689381203,4.708875442,4.621390218
Up,AC093249.6,2.25277436,3.47E-03,NA,NANA,NA,5.453188319,4.717722894,4.779601204,3.886278076,4.213994835,4.363312868,3.636746245,3.462457117,4.854694112,2,4.687381522,5.18643664,4.952722379,5.683084977,2.980769487,3.094928012,3.194312057
Up,AC026150.1,2.252185746,6.05E-02,NA,NANA,NA,2.697801619,3.628482617,3.488060135,3.965045117,2.892486027,2,3.636746245,2.32287965,3.55972141,4.812455238,4.635686137,3.087801944,3.940645309,2.825761993,2.980769487,2.191566477,2.193015684
Up,ENSG00000187037,2.250132644,5.50E-03,GPR141,7p14.1,protein_coding,6.102054443,6.359252617,5.039219424,7.060118013,7.403266374,7.009580941,9.295660113,6.993286781,6.879722873,7.236356851,5.514679272,5.15031543,6.936859087,8.363993512,4.991625809,4.966457301,5.4432622
Up,ENSG00000261052,2.249944657,4.57E-02,SULT1A3,16p11.2,protein_coding,3.166112863,3.25977518,4.681527138,3.29403227,3.549342665,3.973148109,5.391405783,3.172566661,3.116884692,3.673933092,3.371327135,3.797469162,2,3.193741221,2.638116342,2.889098255,2
Up,ENSG00000162390,2.249022007,5.02E-07,ACOT11,1p32.3,protein_coding,8.571890092,7.890935615,8.660836028,8.060922818,8.6332672,8.725971617,9.042179226,8.219006741,8.82524907,7.034175128,9.642694396,8.446475669,8.898950263,9.135039761,6.51315038,6.905380644,5.795306545
Up,ENSG00000168255,2.248300357,3.96E-05,POLR2J3,7q22.1,protein_coding,7.832454936,6.964213385,9.081947785,8.060922818,6.772595466,8.399133834,9.266305808,8.144235574,6.870145323,8.505004085,7.603256398,7.985333616,7.722673946,7.796700223,6.06310233,6.334168424,5.14946944
Up,ENSG00000237512,2.24808624,4.17E-02,UNC5B-AS1,10q22.1,lncRNA,4.852061288,4.556072476,4.681527138,3.026610167,3.999026873,3.561118953,3.039011018,2.586548077,4.347874008,3.067237024,7.002770446,4.129777112,5.80238996,4.991361056,3.170992626,3.508955621,2.778842563
Up,ENSG00000069702,2.247482149,1.72E-02,TGFBR3,1p22.1,protein_coding,5.480244933,6.78120758,4.576296565,5.009557949,6.162963393,7.374331599,8.36143554,6.759463309,5.871428105,7.843329387,9.437227934,5.902671209,8.031321656,5.767339714,5.089158112,5.184942391,5.324594337
Up,ENSG00000207234,2.246426835,1.15E-02,RNU6-125P,1p22.2,snRNA,3.293609595,2.550764176,4.576296565,4.893524796,4.145836859,5.581760664,5.655695777,4.396165088,4.23301105,4.695344106,3.708082796,3.973169967,3.376740405,3.486679494,3.339031083,2.511983174,2.778842563
Up,ENSG00000166046,2.246241312,1.02E-06,TCP11L2,12q23.3,protein_coding,8.672091602,9.658586812,8.97215228,9.368921292,9.364407759,9.022349866,9.877558521,9.568875933,9.481030731,9.239093045,10.91458473,8.608334083,9.790249215,10.13254851,7.126561874,7.877627276,6.989929822
Up,AC046185.3,2.246015021,5.68E-05,NA,NANA,NA,5.008932786,5.154233855,4.957762864,4.933248513,4.932984268,5.055820063,6.160040588,5.558936586,5.792501001,5.644072361,4.737288433,4.72846426,6.523592814,6.249773169,3.257457016,3.886767675,3.779706423
Up,ENSG00000125735,2.245656324,4.33E-03,TNFSF14,19p13.3,protein_coding,8.15561834,10.71049791,7.298610766,9.050077148,11.65920927,7.981455065,8.748684969,10.09087028,9.757859224,9.760201303,8.5746792,8.872232258,8.651546626,13.23054271,6.883139952,7.784062992,7.457634637
Up,ENSG00000170891,2.243143497,2.57E-02,CYTL1,4p16.2,protein_coding,6.371395515,4.088830158,3.70327539,4.421256619,3.835567079,3.561118953,5.238565024,5.213691952,5.371593954,5.021516535,3.492525312,4.868449207,4.885035371,4.032059873,2,4.185890553,2.363228869
Up,ENSG00000161654,2.243090857,1.53E-15,LSM12,17q21.31,protein_coding,10.18934663,9.365129498,9.789364631,9.541093561,9.581523158,9.348007291,9.352635483,9.910118728,9.256836977,10.31592294,9.607905448,10.2951443,10.14789355,10.17172323,7.674308853,7.610434926,7.530933488
Up,ENSG00000145850,2.241898467,1.67E-02,TIMD4,5q33.3,protein_coding,8.229236421,5.856087417,5.116321593,8.122356887,5.157277109,6.473477497,6.160040588,8.12880481,5.792501001,7.897356178,4.921258088,5.766128124,5.167365876,5.872532017,5.245421385,5.207295612,3.001481854
Up,AL359878.1,2.241609458,3.54E-07,NA,NANA,NA,5.183709819,5.657815495,5.564462623,5.897134551,5.919353614,5.359861911,6.320970858,5.289667114,5.31624104,6.551887441,6.241182844,5.766128124,5.138589428,5.498201437,3.257457016,4.092907524,4.052873806
Up,AC099494.2,2.241599717,1.21E-02,NA,NANA,NA,3.619853155,3.112468962,4.056220031,2.87167451,4.145836859,4.670108849,5.067592255,4.46332038,3.65203487,5.440785918,3.093311187,3.797469162,3.725306293,5.360315327,2.354054815,3.18778501,2.894452715
Up,ENSG00000060982,2.241392144,4.18E-04,BCAT1,12p12.1,protein_coding,11.59460104,12.04725323,12.39715977,12.44523196,13.06772109,11.75935415,11.94727949,13.06392472,12.58916423,11.92899982,9.064598775,11.34321422,10.52321469,12.95639274,9.773401839,10.53274505,9.276405666
Up,ENSG00000143297,2.241318279,4.27E-02,FCRL5,1q23.1,protein_coding,4.528297827,6.718906636,2.537324753,2.87167451,3.746322937,4.060079415,6.395169274,4.527488239,3.820632321,7.172060517,6.619386014,5.416744641,6.241821543,6.848445408,4.249444428,3.094928012,4.052873806
